ID_BVOTE,NUM_ARROND,TOUR,CANDIDAT,NB_VOTE
18-36,18,1,M. LISCIA Pierre,15.0
18-37,18,1,M. LISCIA Pierre,21.0
18-38,18,1,M. LISCIA Pierre,27.0
18-39,18,1,M. LISCIA Pierre,28.0
18-40,18,1,M. LISCIA Pierre,26.0
18-41,18,1,M. LISCIA Pierre,21.0
18-42,18,1,M. LISCIA Pierre,15.0
18-43,18,1,M. LISCIA Pierre,26.0
18-44,18,1,M. LISCIA Pierre,7.0
18-45,18,1,M. LISCIA Pierre,5.0
18-46,18,1,M. LISCIA Pierre,17.0
18-47,18,1,M. LISCIA Pierre,19.0
18-48,18,1,M. LISCIA Pierre,16.0
18-49,18,1,M. LISCIA Pierre,3.0
18-50,18,1,M. LISCIA Pierre,8.0
18-51,18,1,M. LISCIA Pierre,17.0
18-52,18,1,M. LISCIA Pierre,49.0
18-53,18,1,M. LISCIA Pierre,20.0
18-54,18,1,M. LISCIA Pierre,19.0
18-55,18,1,M. LISCIA Pierre,19.0
18-56,18,1,M. LISCIA Pierre,26.0
18-57,18,1,M. LISCIA Pierre,27.0
18-58,18,1,M. LISCIA Pierre,44.0
18-59,18,1,M. LISCIA Pierre,32.0
18-60,18,1,M. LISCIA Pierre,53.0
18-61,18,1,M. LISCIA Pierre,40.0
18-62,18,1,M. LISCIA Pierre,35.0
18-63,18,1,M. LISCIA Pierre,34.0
18-64,18,1,M. LISCIA Pierre,34.0
18-65,18,1,M. LISCIA Pierre,35.0
18-66,18,1,M. LISCIA Pierre,22.0
18-67,18,1,M. LISCIA Pierre,14.0
18-68,18,1,M. LISCIA Pierre,17.0
18-1,18,1,M. CAMPION Marcel,1.0
18-2,18,1,M. CAMPION Marcel,4.0
18-3,18,1,M. CAMPION Marcel,5.0
18-4,18,1,M. CAMPION Marcel,5.0
18-5,18,1,M. CAMPION Marcel,2.0
18-6,18,1,M. CAMPION Marcel,2.0
18-7,18,1,M. CAMPION Marcel,2.0
18-8,18,1,M. CAMPION Marcel,4.0
18-9,18,1,M. CAMPION Marcel,2.0
18-10,18,1,M. CAMPION Marcel,6.0
18-11,18,1,M. CAMPION Marcel,3.0
18-12,18,1,M. CAMPION Marcel,6.0
18-13,18,1,M. CAMPION Marcel,1.0
18-14,18,1,M. CAMPION Marcel,5.0
18-15,18,1,M. CAMPION Marcel,4.0
18-16,18,1,M. CAMPION Marcel,1.0
18-17,18,1,M. CAMPION Marcel,6.0
18-18,18,1,M. CAMPION Marcel,3.0
18-19,18,1,M. CAMPION Marcel,2.0
18-20,18,1,M. CAMPION Marcel,3.0
18-21,18,1,M. CAMPION Marcel,3.0
18-22,18,1,M. CAMPION Marcel,1.0
18-23,18,1,M. CAMPION Marcel,5.0
18-24,18,1,M. CAMPION Marcel,3.0
18-25,18,1,M. CAMPION Marcel,2.0
18-26,18,1,M. CAMPION Marcel,1.0
18-27,18,1,M. CAMPION Marcel,4.0
18-28,18,1,M. CAMPION Marcel,2.0
18-29,18,1,M. CAMPION Marcel,2.0
18-30,18,1,M. CAMPION Marcel,4.0
18-31,18,1,M. CAMPION Marcel,4.0
18-32,18,1,M. CAMPION Marcel,4.0
18-33,18,1,M. CAMPION Marcel,3.0
18-34,18,1,M. CAMPION Marcel,4.0
18-35,18,1,M. CAMPION Marcel,1.0
18-36,18,1,M. CAMPION Marcel,8.0
18-37,18,1,M. CAMPION Marcel,3.0
18-38,18,1,M. CAMPION Marcel,2.0
18-39,18,1,M. CAMPION Marcel,2.0
18-40,18,1,M. CAMPION Marcel,2.0
18-41,18,1,M. CAMPION Marcel,4.0
18-42,18,1,M. CAMPION Marcel,5.0
18-43,18,1,M. CAMPION Marcel,5.0
18-44,18,1,M. CAMPION Marcel,1.0
18-45,18,1,M. CAMPION Marcel,4.0
18-46,18,1,M. CAMPION Marcel,1.0
18-47,18,1,M. CAMPION Marcel,3.0
18-48,18,1,M. CAMPION Marcel,3.0
18-49,18,1,M. CAMPION Marcel,5.0
18-50,18,1,M. CAMPION Marcel,3.0
18-51,18,1,M. CAMPION Marcel,4.0
18-52,18,1,M. CAMPION Marcel,2.0
18-53,18,1,M. CAMPION Marcel,4.0
18-54,18,1,M. CAMPION Marcel,2.0
18-55,18,1,M. CAMPION Marcel,1.0
18-56,18,1,M. CAMPION Marcel,0.0
18-57,18,1,M. CAMPION Marcel,4.0
18-58,18,1,M. CAMPION Marcel,1.0
18-59,18,1,M. CAMPION Marcel,5.0
18-60,18,1,M. CAMPION Marcel,1.0
18-61,18,1,M. CAMPION Marcel,0.0
18-62,18,1,M. CAMPION Marcel,3.0
18-63,18,1,M. CAMPION Marcel,4.0
18-64,18,1,M. CAMPION Marcel,4.0
18-65,18,1,M. CAMPION Marcel,8.0
18-66,18,1,M. CAMPION Marcel,3.0
18-67,18,1,M. CAMPION Marcel,3.0
18-68,18,1,M. CAMPION Marcel,4.0
18-1,18,1,Mme DABOUSSI Hela,4.0
18-2,18,1,Mme DABOUSSI Hela,7.0
18-3,18,1,Mme DABOUSSI Hela,1.0
18-4,18,1,Mme DABOUSSI Hela,5.0
18-5,18,1,Mme DABOUSSI Hela,2.0
18-6,18,1,Mme DABOUSSI Hela,8.0
18-7,18,1,Mme DABOUSSI Hela,7.0
18-8,18,1,Mme DABOUSSI Hela,3.0
18-9,18,1,Mme DABOUSSI Hela,5.0
18-10,18,1,Mme DABOUSSI Hela,9.0
18-11,18,1,Mme DABOUSSI Hela,6.0
18-12,18,1,Mme DABOUSSI Hela,3.0
18-13,18,1,Mme DABOUSSI Hela,7.0
18-14,18,1,Mme DABOUSSI Hela,9.0
18-15,18,1,Mme DABOUSSI Hela,2.0
18-16,18,1,Mme DABOUSSI Hela,8.0
18-17,18,1,Mme DABOUSSI Hela,5.0
18-18,18,1,Mme DABOUSSI Hela,9.0
18-19,18,1,Mme DABOUSSI Hela,3.0
18-20,18,1,Mme DABOUSSI Hela,3.0
18-21,18,1,Mme DABOUSSI Hela,9.0
18-22,18,1,Mme DABOUSSI Hela,6.0
18-23,18,1,Mme DABOUSSI Hela,3.0
18-24,18,1,Mme DABOUSSI Hela,5.0
18-25,18,1,Mme DABOUSSI Hela,1.0
18-26,18,1,Mme DABOUSSI Hela,4.0
18-27,18,1,Mme DABOUSSI Hela,5.0
18-28,18,1,Mme DABOUSSI Hela,7.0
18-29,18,1,Mme DABOUSSI Hela,2.0
18-30,18,1,Mme DABOUSSI Hela,3.0
18-31,18,1,Mme DABOUSSI Hela,2.0
18-32,18,1,Mme DABOUSSI Hela,3.0
18-33,18,1,Mme DABOUSSI Hela,9.0
18-34,18,1,Mme DABOUSSI Hela,6.0
18-35,18,1,Mme DABOUSSI Hela,3.0
18-36,18,1,Mme DABOUSSI Hela,6.0
18-37,18,1,Mme DABOUSSI Hela,10.0
18-38,18,1,Mme DABOUSSI Hela,4.0
18-39,18,1,Mme DABOUSSI Hela,4.0
18-40,18,1,Mme DABOUSSI Hela,5.0
18-41,18,1,Mme DABOUSSI Hela,6.0
18-42,18,1,Mme DABOUSSI Hela,7.0
18-43,18,1,Mme DABOUSSI Hela,6.0
18-44,18,1,Mme DABOUSSI Hela,2.0
18-45,18,1,Mme DABOUSSI Hela,4.0
18-46,18,1,Mme DABOUSSI Hela,9.0
18-47,18,1,Mme DABOUSSI Hela,3.0
18-48,18,1,Mme DABOUSSI Hela,4.0
18-49,18,1,Mme DABOUSSI Hela,2.0
18-50,18,1,Mme DABOUSSI Hela,1.0
18-51,18,1,Mme DABOUSSI Hela,6.0
18-52,18,1,Mme DABOUSSI Hela,7.0
18-53,18,1,Mme DABOUSSI Hela,1.0
18-54,18,1,Mme DABOUSSI Hela,4.0
18-55,18,1,Mme DABOUSSI Hela,6.0
18-56,18,1,Mme DABOUSSI Hela,4.0
18-57,18,1,Mme DABOUSSI Hela,10.0
18-58,18,1,Mme DABOUSSI Hela,6.0
18-59,18,1,Mme DABOUSSI Hela,2.0
18-60,18,1,Mme DABOUSSI Hela,11.0
18-61,18,1,Mme DABOUSSI Hela,3.0
18-62,18,1,Mme DABOUSSI Hela,5.0
18-63,18,1,Mme DABOUSSI Hela,4.0
18-64,18,1,Mme DABOUSSI Hela,5.0
18-65,18,1,Mme DABOUSSI Hela,1.0
18-66,18,1,Mme DABOUSSI Hela,7.0
18-67,18,1,Mme DABOUSSI Hela,2.0
18-68,18,1,Mme DABOUSSI Hela,5.0
18-1,18,1,M. GARNIER Patrick,2.0
18-2,18,1,M. GARNIER Patrick,1.0
18-3,18,1,M. GARNIER Patrick,2.0
18-4,18,1,M. GARNIER Patrick,1.0
18-5,18,1,M. GARNIER Patrick,0.0
18-6,18,1,M. GARNIER Patrick,2.0
18-7,18,1,M. GARNIER Patrick,2.0
18-8,18,1,M. GARNIER Patrick,24.0
18-9,18,1,M. GARNIER Patrick,2.0
18-10,18,1,M. GARNIER Patrick,0.0
18-11,18,1,M. GARNIER Patrick,1.0
18-12,18,1,M. GARNIER Patrick,1.0
18-13,18,1,M. GARNIER Patrick,1.0
18-14,18,1,M. GARNIER Patrick,2.0
18-15,18,1,M. GARNIER Patrick,2.0
18-16,18,1,M. GARNIER Patrick,2.0
18-17,18,1,M. GARNIER Patrick,6.0
18-18,18,1,M. GARNIER Patrick,5.0
18-19,18,1,M. GARNIER Patrick,2.0
18-20,18,1,M. GARNIER Patrick,1.0
18-21,18,1,M. GARNIER Patrick,0.0
18-22,18,1,M. GARNIER Patrick,0.0
18-23,18,1,M. GARNIER Patrick,1.0
18-24,18,1,M. GARNIER Patrick,0.0
18-25,18,1,M. GARNIER Patrick,1.0
18-26,18,1,M. GARNIER Patrick,1.0
18-27,18,1,M. GARNIER Patrick,0.0
18-28,18,1,M. GARNIER Patrick,0.0
18-29,18,1,M. GARNIER Patrick,1.0
18-30,18,1,M. GARNIER Patrick,1.0
18-31,18,1,M. GARNIER Patrick,0.0
18-32,18,1,M. GARNIER Patrick,2.0
18-33,18,1,M. GARNIER Patrick,1.0
18-34,18,1,M. GARNIER Patrick,1.0
18-35,18,1,M. GARNIER Patrick,0.0
18-36,18,1,M. GARNIER Patrick,1.0
18-37,18,1,M. GARNIER Patrick,2.0
18-38,18,1,M. GARNIER Patrick,2.0
18-39,18,1,M. GARNIER Patrick,0.0
18-40,18,1,M. GARNIER Patrick,0.0
18-41,18,1,M. GARNIER Patrick,2.0
18-42,18,1,M. GARNIER Patrick,1.0
18-43,18,1,M. GARNIER Patrick,1.0
18-44,18,1,M. GARNIER Patrick,2.0
18-45,18,1,M. GARNIER Patrick,0.0
18-46,18,1,M. GARNIER Patrick,0.0
18-47,18,1,M. GARNIER Patrick,2.0
18-48,18,1,M. GARNIER Patrick,3.0
18-49,18,1,M. GARNIER Patrick,1.0
18-50,18,1,M. GARNIER Patrick,0.0
18-51,18,1,M. GARNIER Patrick,2.0
18-52,18,1,M. GARNIER Patrick,5.0
18-53,18,1,M. GARNIER Patrick,4.0
18-54,18,1,M. GARNIER Patrick,1.0
18-55,18,1,M. GARNIER Patrick,3.0
18-56,18,1,M. GARNIER Patrick,0.0
18-57,18,1,M. GARNIER Patrick,0.0
18-58,18,1,M. GARNIER Patrick,3.0
18-59,18,1,M. GARNIER Patrick,0.0
18-60,18,1,M. GARNIER Patrick,2.0
18-61,18,1,M. GARNIER Patrick,2.0
18-62,18,1,M. GARNIER Patrick,3.0
18-63,18,1,M. GARNIER Patrick,3.0
18-64,18,1,M. GARNIER Patrick,1.0
18-65,18,1,M. GARNIER Patrick,1.0
18-66,18,1,M. GARNIER Patrick,1.0
18-67,18,1,M. GARNIER Patrick,1.0
18-68,18,1,M. GARNIER Patrick,0.0
19-1,19,1,M. ROUXEL Olivier    ,57.0
19-2,19,1,M. ROUXEL Olivier    ,52.0
19-3,19,1,M. ROUXEL Olivier    ,54.0
19-4,19,1,M. ROUXEL Olivier    ,63.0
19-5,19,1,M. ROUXEL Olivier    ,97.0
19-6,19,1,M. ROUXEL Olivier    ,69.0
19-7,19,1,M. ROUXEL Olivier    ,92.0
19-8,19,1,M. ROUXEL Olivier    ,44.0
19-9,19,1,M. ROUXEL Olivier    ,82.0
19-10,19,1,M. ROUXEL Olivier    ,90.0
19-11,19,1,M. ROUXEL Olivier    ,78.0
19-12,19,1,M. ROUXEL Olivier    ,67.0
19-13,19,1,M. ROUXEL Olivier    ,73.0
19-14,19,1,M. ROUXEL Olivier    ,51.0
19-15,19,1,M. ROUXEL Olivier    ,67.0
19-16,19,1,M. ROUXEL Olivier    ,102.0
19-17,19,1,M. ROUXEL Olivier    ,85.0
19-18,19,1,M. ROUXEL Olivier    ,17.0
19-19,19,1,M. ROUXEL Olivier    ,25.0
19-20,19,1,M. ROUXEL Olivier    ,48.0
19-21,19,1,M. ROUXEL Olivier    ,64.0
19-22,19,1,M. ROUXEL Olivier    ,40.0
19-23,19,1,M. ROUXEL Olivier    ,53.0
19-24,19,1,M. ROUXEL Olivier    ,79.0
19-25,19,1,M. ROUXEL Olivier    ,67.0
19-26,19,1,M. ROUXEL Olivier    ,57.0
19-27,19,1,M. ROUXEL Olivier    ,60.0
19-28,19,1,M. ROUXEL Olivier    ,114.0
19-29,19,1,M. ROUXEL Olivier    ,71.0
19-30,19,1,M. ROUXEL Olivier    ,93.0
19-31,19,1,M. ROUXEL Olivier    ,81.0
19-32,19,1,M. ROUXEL Olivier    ,66.0
19-33,19,1,M. ROUXEL Olivier    ,59.0
19-34,19,1,M. ROUXEL Olivier    ,78.0
19-35,19,1,M. ROUXEL Olivier    ,37.0
19-36,19,1,M. ROUXEL Olivier    ,53.0
19-37,19,1,M. ROUXEL Olivier    ,39.0
19-38,19,1,M. ROUXEL Olivier    ,51.0
19-39,19,1,M. ROUXEL Olivier    ,43.0
19-40,19,1,M. ROUXEL Olivier    ,48.0
19-41,19,1,M. ROUXEL Olivier    ,64.0
19-42,19,1,M. ROUXEL Olivier    ,30.0
19-43,19,1,M. ROUXEL Olivier    ,31.0
19-44,19,1,M. ROUXEL Olivier    ,46.0
19-45,19,1,M. ROUXEL Olivier    ,51.0
19-46,19,1,M. ROUXEL Olivier    ,73.0
19-47,19,1,M. ROUXEL Olivier    ,88.0
19-48,19,1,M. ROUXEL Olivier    ,83.0
19-49,19,1,M. ROUXEL Olivier    ,47.0
19-50,19,1,M. ROUXEL Olivier    ,53.0
19-51,19,1,M. ROUXEL Olivier    ,60.0
19-52,19,1,M. ROUXEL Olivier    ,74.0
19-53,19,1,M. ROUXEL Olivier    ,74.0
19-54,19,1,M. ROUXEL Olivier    ,63.0
19-55,19,1,M. ROUXEL Olivier    ,33.0
19-56,19,1,M. ROUXEL Olivier    ,44.0
19-57,19,1,M. ROUXEL Olivier    ,34.0
19-58,19,1,M. ROUXEL Olivier    ,68.0
19-59,19,1,M. ROUXEL Olivier    ,80.0
19-60,19,1,M. ROUXEL Olivier    ,66.0
19-61,19,1,M. ROUXEL Olivier    ,56.0
19-62,19,1,M. ROUXEL Olivier    ,44.0
19-63,19,1,M. ROUXEL Olivier    ,83.0
19-64,19,1,M. ROUXEL Olivier    ,60.0
19-65,19,1,M. ROUXEL Olivier    ,82.0
19-66,19,1,M. ROUXEL Olivier    ,83.0
19-67,19,1,M. ROUXEL Olivier    ,35.0
19-68,19,1,M. ROUXEL Olivier    ,48.0
19-69,19,1,M. ROUXEL Olivier    ,37.0
19-70,19,1,M. ROUXEL Olivier    ,50.0
19-71,19,1,M. ROUXEL Olivier    ,37.0
19-1,19,1,Mme BENISTI Régina    ,4.0
19-2,19,1,Mme BENISTI Régina    ,1.0
19-3,19,1,Mme BENISTI Régina    ,1.0
19-4,19,1,Mme BENISTI Régina    ,2.0
19-5,19,1,Mme BENISTI Régina    ,2.0
19-6,19,1,Mme BENISTI Régina    ,1.0
19-7,19,1,Mme BENISTI Régina    ,1.0
19-8,19,1,Mme BENISTI Régina    ,3.0
19-9,19,1,Mme BENISTI Régina    ,5.0
19-10,19,1,Mme BENISTI Régina    ,2.0
19-11,19,1,Mme BENISTI Régina    ,1.0
19-12,19,1,Mme BENISTI Régina    ,4.0
19-13,19,1,Mme BENISTI Régina    ,2.0
19-14,19,1,Mme BENISTI Régina    ,4.0
19-15,19,1,Mme BENISTI Régina    ,3.0
19-16,19,1,Mme BENISTI Régina    ,3.0
19-17,19,1,Mme BENISTI Régina    ,2.0
19-18,19,1,Mme BENISTI Régina    ,2.0
19-19,19,1,Mme BENISTI Régina    ,3.0
19-20,19,1,Mme BENISTI Régina    ,1.0
19-21,19,1,Mme BENISTI Régina    ,1.0
19-22,19,1,Mme BENISTI Régina    ,3.0
19-23,19,1,Mme BENISTI Régina    ,7.0
19-24,19,1,Mme BENISTI Régina    ,4.0
19-25,19,1,Mme BENISTI Régina    ,4.0
19-26,19,1,Mme BENISTI Régina    ,5.0
19-27,19,1,Mme BENISTI Régina    ,4.0
19-28,19,1,Mme BENISTI Régina    ,2.0
19-29,19,1,Mme BENISTI Régina    ,5.0
19-30,19,1,Mme BENISTI Régina    ,5.0
19-31,19,1,Mme BENISTI Régina    ,1.0
19-32,19,1,Mme BENISTI Régina    ,0.0
19-33,19,1,Mme BENISTI Régina    ,1.0
19-34,19,1,Mme BENISTI Régina    ,2.0
19-35,19,1,Mme BENISTI Régina    ,1.0
19-36,19,1,Mme BENISTI Régina    ,5.0
19-37,19,1,Mme BENISTI Régina    ,6.0
19-38,19,1,Mme BENISTI Régina    ,0.0
19-39,19,1,Mme BENISTI Régina    ,2.0
19-40,19,1,Mme BENISTI Régina    ,5.0
19-41,19,1,Mme BENISTI Régina    ,4.0
19-42,19,1,Mme BENISTI Régina    ,2.0
19-43,19,1,Mme BENISTI Régina    ,6.0
19-44,19,1,Mme BENISTI Régina    ,3.0
19-45,19,1,Mme BENISTI Régina    ,3.0
19-46,19,1,Mme BENISTI Régina    ,3.0
19-47,19,1,Mme BENISTI Régina    ,7.0
19-48,19,1,Mme BENISTI Régina    ,4.0
19-49,19,1,Mme BENISTI Régina    ,1.0
19-50,19,1,Mme BENISTI Régina    ,2.0
19-51,19,1,Mme BENISTI Régina    ,3.0
19-52,19,1,Mme BENISTI Régina    ,3.0
19-53,19,1,Mme BENISTI Régina    ,4.0
19-54,19,1,Mme BENISTI Régina    ,5.0
19-55,19,1,Mme BENISTI Régina    ,10.0
19-56,19,1,Mme BENISTI Régina    ,7.0
19-57,19,1,Mme BENISTI Régina    ,4.0
19-58,19,1,Mme BENISTI Régina    ,1.0
19-59,19,1,Mme BENISTI Régina    ,1.0
19-60,19,1,Mme BENISTI Régina    ,0.0
19-61,19,1,Mme BENISTI Régina    ,4.0
19-62,19,1,Mme BENISTI Régina    ,4.0
19-63,19,1,Mme BENISTI Régina    ,1.0
19-64,19,1,Mme BENISTI Régina    ,6.0
19-65,19,1,Mme BENISTI Régina    ,1.0
19-66,19,1,Mme BENISTI Régina    ,7.0
19-67,19,1,Mme BENISTI Régina    ,2.0
19-68,19,1,Mme BENISTI Régina    ,2.0
19-69,19,1,Mme BENISTI Régina    ,6.0
19-70,19,1,Mme BENISTI Régina    ,1.0
19-71,19,1,Mme BENISTI Régina    ,2.0
19-1,19,1,M. DAGNAUD François    ,261.0
19-2,19,1,M. DAGNAUD François    ,243.0
19-3,19,1,M. DAGNAUD François    ,158.0
19-4,19,1,M. DAGNAUD François    ,211.0
19-5,19,1,M. DAGNAUD François    ,222.0
19-6,19,1,M. DAGNAUD François    ,213.0
19-7,19,1,M. DAGNAUD François    ,209.0
19-8,19,1,M. DAGNAUD François    ,156.0
19-9,19,1,M. DAGNAUD François    ,237.0
19-10,19,1,M. DAGNAUD François    ,309.0
19-11,19,1,M. DAGNAUD François    ,297.0
19-12,19,1,M. DAGNAUD François    ,341.0
19-13,19,1,M. DAGNAUD François    ,316.0
19-14,19,1,M. DAGNAUD François    ,315.0
19-15,19,1,M. DAGNAUD François    ,312.0
19-16,19,1,M. DAGNAUD François    ,336.0
19-17,19,1,M. DAGNAUD François    ,247.0
19-18,19,1,M. DAGNAUD François    ,90.0
19-19,19,1,M. DAGNAUD François    ,102.0
19-20,19,1,M. DAGNAUD François    ,153.0
19-21,19,1,M. DAGNAUD François    ,237.0
19-22,19,1,M. DAGNAUD François    ,153.0
19-23,19,1,M. DAGNAUD François    ,244.0
19-24,19,1,M. DAGNAUD François    ,191.0
19-25,19,1,M. DAGNAUD François    ,239.0
19-26,19,1,M. DAGNAUD François    ,234.0
19-27,19,1,M. DAGNAUD François    ,286.0
19-28,19,1,M. DAGNAUD François    ,230.0
19-29,19,1,M. DAGNAUD François    ,212.0
19-30,19,1,M. DAGNAUD François    ,273.0
19-31,19,1,M. DAGNAUD François    ,255.0
19-32,19,1,M. DAGNAUD François    ,350.0
19-33,19,1,M. DAGNAUD François    ,211.0
19-34,19,1,M. DAGNAUD François    ,215.0
19-35,19,1,M. DAGNAUD François    ,117.0
19-36,19,1,M. DAGNAUD François    ,207.0
19-37,19,1,M. DAGNAUD François    ,199.0
19-38,19,1,M. DAGNAUD François    ,208.0
19-39,19,1,M. DAGNAUD François    ,251.0
19-40,19,1,M. DAGNAUD François    ,169.0
19-41,19,1,M. DAGNAUD François    ,173.0
19-42,19,1,M. DAGNAUD François    ,117.0
19-43,19,1,M. DAGNAUD François    ,112.0
19-44,19,1,M. DAGNAUD François    ,124.0
19-45,19,1,M. DAGNAUD François    ,213.0
19-46,19,1,M. DAGNAUD François    ,257.0
19-47,19,1,M. DAGNAUD François    ,302.0
19-48,19,1,M. DAGNAUD François    ,283.0
19-49,19,1,M. DAGNAUD François    ,231.0
19-50,19,1,M. DAGNAUD François    ,180.0
19-51,19,1,M. DAGNAUD François    ,142.0
19-52,19,1,M. DAGNAUD François    ,216.0
19-53,19,1,M. DAGNAUD François    ,168.0
19-54,19,1,M. DAGNAUD François    ,262.0
19-55,19,1,M. DAGNAUD François    ,161.0
19-56,19,1,M. DAGNAUD François    ,186.0
19-57,19,1,M. DAGNAUD François    ,124.0
19-58,19,1,M. DAGNAUD François    ,299.0
19-59,19,1,M. DAGNAUD François    ,249.0
19-60,19,1,M. DAGNAUD François    ,250.0
19-61,19,1,M. DAGNAUD François    ,244.0
19-62,19,1,M. DAGNAUD François    ,233.0
19-63,19,1,M. DAGNAUD François    ,195.0
19-64,19,1,M. DAGNAUD François    ,244.0
19-65,19,1,M. DAGNAUD François    ,229.0
19-66,19,1,M. DAGNAUD François    ,244.0
19-67,19,1,M. DAGNAUD François    ,224.0
19-68,19,1,M. DAGNAUD François    ,204.0
19-69,19,1,M. DAGNAUD François    ,206.0
19-70,19,1,M. DAGNAUD François    ,183.0
19-71,19,1,M. DAGNAUD François    ,131.0
19-1,19,1,M. LERT Dan,62.0
19-2,19,1,M. LERT Dan,92.0
19-3,19,1,M. LERT Dan,54.0
19-4,19,1,M. LERT Dan,77.0
19-5,19,1,M. LERT Dan,64.0
19-6,19,1,M. LERT Dan,88.0
19-7,19,1,M. LERT Dan,67.0
19-8,19,1,M. LERT Dan,55.0
19-9,19,1,M. LERT Dan,116.0
19-10,19,1,M. LERT Dan,145.0
19-11,19,1,M. LERT Dan,126.0
19-12,19,1,M. LERT Dan,152.0
19-13,19,1,M. LERT Dan,120.0
19-14,19,1,M. LERT Dan,120.0
19-15,19,1,M. LERT Dan,118.0
19-16,19,1,M. LERT Dan,110.0
19-17,19,1,M. LERT Dan,78.0
19-18,19,1,M. LERT Dan,28.0
19-19,19,1,M. LERT Dan,27.0
19-20,19,1,M. LERT Dan,44.0
19-21,19,1,M. LERT Dan,92.0
19-22,19,1,M. LERT Dan,32.0
19-23,19,1,M. LERT Dan,81.0
19-24,19,1,M. LERT Dan,58.0
19-25,19,1,M. LERT Dan,93.0
19-26,19,1,M. LERT Dan,59.0
19-27,19,1,M. LERT Dan,124.0
19-28,19,1,M. LERT Dan,123.0
19-29,19,1,M. LERT Dan,81.0
19-30,19,1,M. LERT Dan,108.0
19-31,19,1,M. LERT Dan,119.0
19-32,19,1,M. LERT Dan,131.0
19-33,19,1,M. LERT Dan,52.0
19-34,19,1,M. LERT Dan,86.0
19-35,19,1,M. LERT Dan,44.0
19-36,19,1,M. LERT Dan,50.0
19-37,19,1,M. LERT Dan,52.0
19-38,19,1,M. LERT Dan,79.0
19-39,19,1,M. LERT Dan,75.0
19-40,19,1,M. LERT Dan,66.0
19-41,19,1,M. LERT Dan,44.0
19-42,19,1,M. LERT Dan,23.0
19-43,19,1,M. LERT Dan,31.0
19-44,19,1,M. LERT Dan,42.0
19-45,19,1,M. LERT Dan,62.0
19-46,19,1,M. LERT Dan,89.0
19-47,19,1,M. LERT Dan,97.0
19-48,19,1,M. LERT Dan,133.0
19-49,19,1,M. LERT Dan,107.0
19-50,19,1,M. LERT Dan,52.0
19-51,19,1,M. LERT Dan,32.0
19-52,19,1,M. LERT Dan,62.0
19-53,19,1,M. LERT Dan,51.0
19-54,19,1,M. LERT Dan,79.0
19-55,19,1,M. LERT Dan,37.0
19-56,19,1,M. LERT Dan,52.0
19-57,19,1,M. LERT Dan,29.0
19-58,19,1,M. LERT Dan,140.0
19-59,19,1,M. LERT Dan,101.0
19-60,19,1,M. LERT Dan,87.0
19-61,19,1,M. LERT Dan,104.0
19-62,19,1,M. LERT Dan,109.0
19-63,19,1,M. LERT Dan,71.0
19-64,19,1,M. LERT Dan,95.0
19-65,19,1,M. LERT Dan,77.0
19-66,19,1,M. LERT Dan,104.0
19-67,19,1,M. LERT Dan,94.0
19-68,19,1,M. LERT Dan,57.0
19-69,19,1,M. LERT Dan,86.0
19-70,19,1,M. LERT Dan,47.0
19-71,19,1,M. LERT Dan,28.0
19-1,19,1,Mme FORTEZA Paula,42.0
19-2,19,1,Mme FORTEZA Paula,23.0
19-3,19,1,Mme FORTEZA Paula,29.0
19-4,19,1,Mme FORTEZA Paula,35.0
19-5,19,1,Mme FORTEZA Paula,26.0
19-6,19,1,Mme FORTEZA Paula,38.0
19-7,19,1,Mme FORTEZA Paula,25.0
19-8,19,1,Mme FORTEZA Paula,29.0
19-9,19,1,Mme FORTEZA Paula,41.0
19-10,19,1,Mme FORTEZA Paula,32.0
19-11,19,1,Mme FORTEZA Paula,42.0
19-12,19,1,Mme FORTEZA Paula,30.0
19-13,19,1,Mme FORTEZA Paula,32.0
19-14,19,1,Mme FORTEZA Paula,33.0
19-15,19,1,Mme FORTEZA Paula,31.0
19-16,19,1,Mme FORTEZA Paula,41.0
19-17,19,1,Mme FORTEZA Paula,44.0
19-18,19,1,Mme FORTEZA Paula,17.0
19-19,19,1,Mme FORTEZA Paula,13.0
19-20,19,1,Mme FORTEZA Paula,15.0
19-21,19,1,Mme FORTEZA Paula,34.0
19-22,19,1,Mme FORTEZA Paula,22.0
19-23,19,1,Mme FORTEZA Paula,31.0
19-24,19,1,Mme FORTEZA Paula,23.0
19-25,19,1,Mme FORTEZA Paula,29.0
19-26,19,1,Mme FORTEZA Paula,25.0
19-27,19,1,Mme FORTEZA Paula,24.0
19-28,19,1,Mme FORTEZA Paula,58.0
19-29,19,1,Mme FORTEZA Paula,31.0
19-30,19,1,Mme FORTEZA Paula,58.0
19-31,19,1,Mme FORTEZA Paula,38.0
19-32,19,1,Mme FORTEZA Paula,39.0
19-33,19,1,Mme FORTEZA Paula,26.0
19-34,19,1,Mme FORTEZA Paula,43.0
19-35,19,1,Mme FORTEZA Paula,24.0
19-36,19,1,Mme FORTEZA Paula,16.0
19-37,19,1,Mme FORTEZA Paula,22.0
19-38,19,1,Mme FORTEZA Paula,26.0
19-39,19,1,Mme FORTEZA Paula,41.0
19-40,19,1,Mme FORTEZA Paula,23.0
19-41,19,1,Mme FORTEZA Paula,23.0
19-42,19,1,Mme FORTEZA Paula,16.0
19-43,19,1,Mme FORTEZA Paula,19.0
19-44,19,1,Mme FORTEZA Paula,25.0
